,title,job_type,compensation,city,education,work_experience,feedback_time,time,company,company_type,company_number,company_link,only_city,low,heigh,mean_money
565,高级iOS开发工程师,企,12-18万,广州,学历不限,2年工作经验,投递后：1个工作日内反馈,2017年12月20日,辅阅通,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/197271749.shtml,广州,12,18,15.0
566,高级ios开发（金融）,企,12-24万,杭州,本科及以上,1年工作经验,投递后：5个工作日内反馈,2017年12月20日,数游软件,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910605000.shtml,杭州,12,24,18.0
567,Mobile开发工程师（iOS、Android）,企,14-28万,西安-高新区,学历不限,3年工作经验,投递后：5个工作日内反馈,2017年12月20日,思特沃克软件技术有限公司,互联网/移动互联网/电子商务,2000-5000人,https://www.liepin.com/job/1910088149.shtml,西安,14,28,21.0
568,高级IOS开发工程师,企,17-23万,广州-天河区,大专及以上,3年工作经验,投递后：2个工作日内反馈,2017年12月20日,租租车,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/199833599.shtml,广州,17,23,20.0
569,iOS开发工程师,企,面议,珠海,大专及以上,2年工作经验,投递后：5个工作日内反馈,2017年12月20日,金山软件,计算机软件,1000-2000人,https://www.liepin.com/job/197154400.shtml,珠海,面议,面议,面议
570,高级ios开发工程师,企,10-12万,广州,大专及以上,3年工作经验,投递后：2个工作日内反馈,2017年12月20日,广州市丁丁网络科技有限公司,网络游戏,1-49人,https://www.liepin.com/job/199076107.shtml,广州,10,12,11.0
571,ios开发工程师,企,10-12万,南京-浦口区,本科及以上,2年工作经验,投递后：1个工作日内反馈,2017年12月20日,江苏万全科技有限公司,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910433965.shtml,南京,10,12,11.0
572,IOS开发工程师,企,18-30万,北京,统招本科,3年工作经验,投递后：5个工作日内反馈,2017年12月20日,戴斯克商务,房地产开发/建筑/建材/工程,100-499人,https://www.liepin.com/job/198721984.shtml,北京,18,30,24.0
573,高级IOS开发工程师-网易金融005,企,面议,杭州,学历不限,5年工作经验,未知,2017年12月20日,网易集团,互联网/移动互联网/电子商务,10000人以上,https://www.liepin.com/job/1910415023.shtml,杭州,面议,面议,面议
574,Android/IOS/H5 专家（前端开发高级工程师）,企,13-33万,广州,统招本科,3年工作经验,投递后：5个工作日内反馈,2017年12月20日,广州浩瀚汇通信息科技有限公司,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/198121071.shtml,广州,13,33,23.0
575,高级IOS开发工程师,企,18-30万,北京-丰台区,硕士及以上,5年工作经验,投递后：1个工作日内反馈,2017年12月20日,北京同仁堂国际信息技术有限公司,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910170929.shtml,北京,18,30,24.0
576,中级测试工程师（iOS）,企,面议,天津,统招本科,5年工作经验,投递后：5个工作日内反馈,2017年12月20日,中电科(天津)网络信息安全有限公司,计算机软件,50-99人,https://www.liepin.com/job/199183231.shtml,天津,面议,面议,面议
577,资深iOS SDK开发工程师,企,面议,天津,统招本科,5年工作经验,投递后：5个工作日内反馈,2017年12月20日,中电科(天津)网络信息安全有限公司,计算机软件,50-99人,https://www.liepin.com/job/199183332.shtml,天津,面议,面议,面议
578,iOS开发工程师（应届硕士生）,企,面议,天津,硕士及以上,经验不限,投递后：5个工作日内反馈,2017年12月20日,中电科(天津)网络信息安全有限公司,计算机软件,50-99人,https://www.liepin.com/job/199182730.shtml,天津,面议,面议,面议
579,ios开发工程师,企,8-18万,无锡,本科及以上,1年工作经验,投递后：10个工作日内反馈,2017年12月20日,无锡新格尔软件有限公司,计算机软件,100-499人,https://www.liepin.com/job/1910265877.shtml,无锡,8,18,13.0
580,IOS 开发工程师,企,12-18万,北京,统招本科,3年工作经验,投递后：5个工作日内反馈,2017年12月20日,盈东科技(北京)有限公司,规划/设计/装潢,1-49人,https://www.liepin.com/job/1910201704.shtml,北京,12,18,15.0
581,iOS开发工程师,企,18-24万,广州-海珠区,统招本科,3年工作经验,投递后：1个工作日内反馈,2017年12月20日,iGola，骑鹅游,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/194292202.shtml,广州,18,24,21.0
582,Mobile SDK 开发工程师（iOS SDK）,企,12-24万,成都-高新区,本科及以上,2年工作经验,投递后：5个工作日内反馈,2017年12月20日,瑞数,计算机软件,100-499人,https://www.liepin.com/job/1910073147.shtml,成都,12,24,18.0
583,iOS高级开发工程师,企,18-24万,杭州,统招本科,3年工作经验,投递后：2个工作日内反馈,2017年12月20日,涂鸦智能,计算机软件,100-499人,https://www.liepin.com/job/1910039132.shtml,杭州,18,24,21.0
584,ZZT-终端开发工程师(iOS终端开发),企,面议,深圳,本科及以上,2年工作经验,投递后：5个工作日内反馈,2017年12月20日,微众银行,银行,1000-2000人,https://www.liepin.com/job/199830220.shtml,深圳,面议,面议,面议
585,iOS开发,企,20-33万,上海,大专及以上,3年工作经验,投递后：1个工作日内反馈,2017年12月20日,路路由,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/199208371.shtml,上海,20,33,26.5
586,iOS开发工程师,企,10-17万,武汉-武昌区,大专及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月20日,普宙飞行器科技(深圳)有限公司,电子技术/半导体/集成电路,100-499人,https://www.liepin.com/job/199865338.shtml,武汉,10,17,13.5
587,iOS研发工程师（高级/资深）-北京-00142,企,面议,北京,统招本科,3年工作经验,投递后：5个工作日内反馈,2017年12月20日,唱吧,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/199675437.shtml,北京,面议,面议,面议
588,ios高级工程师,企,22-42万,杭州-西湖区,学历不限,2年工作经验,投递后：2个工作日内反馈,2017年12月20日,新浪分期,互联网/移动互联网/电子商务,500-999人,https://www.liepin.com/job/199640382.shtml,杭州,22,42,32.0
589,IOS技术经理（视频/直播业务）,企,18-24万,深圳,统招本科,3年工作经验,投递后：10个工作日内反馈,2017年12月20日,深圳灿和兄弟网络科技有限公司,网络游戏,100-499人,https://www.liepin.com/job/198341973.shtml,深圳,18,24,21.0
